Wavelength,0,30,60,100
316.0,0.15207,0.15213,0.14964,0.15069
317.0,0.15125,0.15123,0.14868,0.14977
318.0,0.1506,0.1505,0.14809,0.1492
319.0,0.14992,0.14997,0.14744,0.14858
320.0,0.14943,0.14929,0.14705,0.14803
321.0,0.14878,0.14857,0.14619,0.14721
322.0,0.14819,0.14788,0.14553,0.14665
323.0,0.14754,0.14732,0.14506,0.14615
324.0,0.14723,0.14692,0.14451,0.14554
325.0,0.14651,0.14621,0.14399,0.14491
326.0,0.14606,0.14575,0.14331,0.14431
327.0,0.14538,0.14512,0.1429,0.14394
328.0,0.14494,0.14464,0.1424,0.14338
329.0,0.14447,0.14419,0.1419,0.14287
330.0,0.1441,0.14371,0.14142,0.14238
331.0,0.14361,0.14329,0.14091,0.1419
332.0,0.1429,0.14271,0.14045,0.14143
333.0,0.14259,0.14237,0.14,0.14101
334.0,0.14214,0.14194,0.1396,0.14057
335.0,0.14177,0.14166,0.13921,0.14015
336.0,0.14111,0.14109,0.13876,0.13981
337.0,0.14076,0.14072,0.13841,0.13943
338.0,0.14045,0.14046,0.13798,0.13898
339.0,0.14011,0.14015,0.13784,0.13878
340.0,0.13971,0.13993,0.13735,0.13838
341.0,0.13925,0.13944,0.13702,0.13807
342.0,0.13909,0.13921,0.13672,0.13771
343.0,0.13873,0.13891,0.13647,0.13754
344.0,0.13843,0.13878,0.13628,0.13723
345.0,0.13809,0.13846,0.13578,0.13681
346.0,0.1378,0.13816,0.13572,0.13678
347.0,0.13755,0.13809,0.1354,0.1364
348.0,0.13747,0.13783,0.13522,0.13629
349.0,0.13717,0.13772,0.13499,0.13598
350.0,0.13687,0.13743,0.13474,0.13589
351.0,0.13664,0.13704,0.13461,0.13571
352.0,0.13651,0.13715,0.13435,0.1355
353.0,0.13631,0.13693,0.13426,0.13526
354.0,0.13593,0.13663,0.13387,0.13499
355.0,0.13571,0.13637,0.13378,0.13503
356.0,0.13554,0.13636,0.13356,0.13468
357.0,0.13521,0.13602,0.13327,0.13456
358.0,0.13495,0.13591,0.13322,0.1343
359.0,0.13472,0.13569,0.13283,0.13412
360.0,0.13439,0.13535,0.13275,0.13376
361.0,0.13421,0.1353,0.13242,0.13347
362.0,0.13401,0.135,0.13226,0.13328
363.0,0.13375,0.13477,0.13199,0.13309
